GO:0045551	molecular_function	cinnamyl-alcohol dehydrogenase activity
GO:0008757	molecular_function	S-adenosylmethionine-dependent methyltransferase activity
GO:0019787	molecular_function	ubiquitin-like protein transferase activity
GO:0017113	molecular_function	dihydropyrimidine dehydrogenase (NADP+) activity
GO:0017076	molecular_function	purine nucleotide binding
GO:0140640	molecular_function	catalytic activity, acting on a nucleic acid
GO:0140678	molecular_function	molecular function inhibitor activity
GO:0005244	molecular_function	voltage-gated monoatomic ion channel activity
GO:0005215	molecular_function	transporter activity
GO:0015234	molecular_function	thiamine transmembrane transporter activity
GO:0015228	molecular_function	coenzyme A transmembrane transporter activity
GO:0042802	molecular_function	identical protein binding
GO:0042803	molecular_function	protein homodimerization activity
GO:0015216	molecular_function	purine nucleotide transmembrane transporter activity
GO:0015215	molecular_function	nucleotide transmembrane transporter activity
GO:0015250	molecular_function	water channel activity
GO:0015267	molecular_function	channel activity
GO:0015291	molecular_function	secondary active transmembrane transporter activity
GO:0005515	molecular_function	protein binding
GO:0005524	molecular_function	ATP binding
GO:0005543	molecular_function	phospholipid binding
GO:0042562	molecular_function	hormone binding
GO:0030554	molecular_function	adenyl nucleotide binding
GO:0005346	molecular_function	purine ribonucleotide transmembrane transporter activity
GO:0005372	molecular_function	water transmembrane transporter activity
GO:0042277	molecular_function	peptide binding
GO:0030234	molecular_function	enzyme regulator activity
GO:0044877	molecular_function	protein-containing complex binding
GO:0005488	molecular_function	binding
GO:0033707	molecular_function	3''-deamino-3''-oxonicotianamine reductase activity
GO:0043022	molecular_function	ribosome binding
GO:0043021	molecular_function	ribonucleoprotein complex binding
GO:0080013	molecular_function	(E,E)-geranyllinalool synthase activity
GO:0043047	molecular_function	single-stranded telomeric DNA binding
GO:0003755	molecular_function	peptidyl-prolyl cis-trans isomerase activity
GO:0003824	molecular_function	catalytic activity
GO:0015928	molecular_function	fucosidase activity
GO:0015926	molecular_function	glucosidase activity
GO:0015925	molecular_function	galactosidase activity
GO:0015923	molecular_function	mannosidase activity
GO:0003954	molecular_function	NADH dehydrogenase activity
GO:0003959	molecular_function	NADPH dehydrogenase activity
GO:0015932	molecular_function	nucleobase-containing compound transmembrane transporter activity
GO:0050463	molecular_function	nitrate reductase [NAD(P)H] activity
GO:0071077	molecular_function	adenosine 3',5'-bisphosphate transmembrane transporter activity
GO:0010011	molecular_function	auxin binding
GO:0052726	molecular_function	inositol-1,3,4-trisphosphate 5-kinase activity
GO:0052725	molecular_function	inositol-1,3,4-trisphosphate 6-kinase activity
GO:0003723	molecular_function	RNA binding
GO:0003725	molecular_function	double-stranded RNA binding
